"survey_name","unit_position","unit_session_id","session","type","item_name","label","optional","showif","created","saved","shown","shown_relative","answer","answered","answered_relative","displaycount","display_order","hidden"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_REPLICATION_QUOTE","### Replication description quote
Please copy-paste the authors' description of the type of replication (e.g. close replication, conceptual replication)","1","HYP_REPLICATION == 1","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:36","38692.29999999516","In Experiment 2, we seek to experimentally manip  ulate attitude strength. This entails asses-  sing environmental attitudes before rather than after the choice task. Thus, as an extended  replication, in Experiment 2, we (a)  fi  rst assess attitudes and (b), for half of the participants,  increase attitude strength. We chose to do so by instigating deeper elaboration. ","2018-08-08 14:56:50","52765.20000002347","1","11","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_REPLICATION_QUOTE_PAGE","Page number of the replication description quote","1","HYP_REPLICATION == 1","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:36","38694.90000000224","13","2018-08-08 14:56:59","61808.50000004284","1","12","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

####Previously coded confirmatory hypothesis/hypotheses for the current study: `r AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO`

#### Code a new confirmatory hypothesis for Study `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`:","1","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","1","2018-08-08 14:56:00","","1","0","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","rating_button","HYP_CODING_DIFFICULTY","How difficult was it to code this hypothesis?","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","1","2018-08-08 14:56:59","61847.09999989718","1","14","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","HYP_COMMENTS","Any comments regarding (the coding of) this hypothesis?","1","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","","2018-08-08 14:56:00","","1","15","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_CHECK","Is there an empirical result that relates to this hypothesis?
_This is just a check question to let you skip the results page if no results can/should be coded for any reason._","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","1","2018-08-08 14:57:02","64338.90000008978","1","17","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_FAIL","Please explain:","1","RESULT_CHECK > 1","2018-08-08 16:54:24","","","","","","","1","18","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_NOTE2","___

### Coding difficulty and comments","1","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","1","2018-08-08 14:56:00","","1","13","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_NOTE3","___

### Continue to results","1","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","1","2018-08-08 14:56:00","","1","16","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_NO","Result number:
If the hypothesis relates to more than one result, please number the results consecutively.","0","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","1","2018-08-08 14:57:18","5474.099999992177","1","1","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., ""Table 4"", ""Figure 1A"").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code ""not reported""","0","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","Participants in the enhanced strength and the control conditions were equally likely to  choose green electricity and the strength by default interaction remained insigni  fi  cant.  ","2018-08-08 14:58:05","52895.69999999367","1","2","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code ""NA"".","0","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","15","2018-08-08 14:58:10","57254.79999999516","1","3","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)","1","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","freqtest","2018-08-08 14:58:10","57303.30000002868","1","4","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_TYPE_OTHER","You checked ""other"". Please explain:","1","RESULT_TYPE %contains% ""other""","2018-08-08 16:55:39","","","","","","","1","5","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:","1","RESULT_TYPE %contains% ""freqtest""","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:10","57789.79999991134","1","2018-08-08 14:58:10","","1","6","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?","0","RESULT_TYPE %contains% ""freqtest""","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:10","57790.80000007525","1","2018-08-08 14:58:12","59564.19999990612","1","7","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_CRIT_ALPHA","What is the alpha level?","0","RESULT_CRIT_ALPHA_REPORT == 1","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:12","59571.99999992736","0.05","2018-08-08 14:58:15","62428.49999992177","1","8","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_TESTSTAT","Which test statistic is used?","0","RESULT_TYPE %contains% ""freqtest""","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:10","57792.20000002533","6","2018-08-08 14:58:17","64582.79999997467","1","9","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_TESTSTAT_OTHER","Please specify:","0","RESULT_TESTSTAT == 6","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:17","64592.6000000909","b","2018-08-08 14:58:18","65915.70000001229","1","10","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_TESTVAL","Test value:","0","RESULT_TESTSTAT < 7","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:12","59572.50000000931","0.09","2018-08-08 14:58:25","72362.90000006557","1","11","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_TESTDF1","DF 1:","0","RESULT_TESTSTAT < 7","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:12","59573.00000009127","0","2018-08-08 14:58:27","74522.09999994375","1","12","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_TESTDF2","DF 2:","0","RESULT_TESTSTAT==2","2018-08-08 16:55:39","","","","","","","1","13","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_PVAL","How is the *p* value reported?","0","RESULT_TYPE %contains% ""freqtest""","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:10","57794.90000009537","1","2018-08-08 14:58:42","89654.09999992698","1","14","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_PVAL_EXACT","*p* =","0","RESULT_PVAL==1","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:42","89662.10000007413","0.83","2018-08-08 14:58:45","92848.59999991022","1","15","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_PVAL_SMALLER","*p* <","0","RESULT_PVAL==2","2018-08-08 16:55:39","","","","","","","1","16","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_PVAL_LARGER","*p* >","0","RESULT_PVAL==3","2018-08-08 16:55:39","","","","","","","1","17","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","RESULT_BAYES_NOTE","___

### Bayesian analyses:","1","RESULT_TYPE %contains% ""bayes""","2018-08-08 16:55:39","","","","","","","1","18","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_CRIT_BAYES","Is a Bayesian decision criterion specified?","0","RESULT_TYPE %contains% ""bayestest""","2018-08-08 16:55:39","","","","","","","1","19","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_CRIT_BAYES_TYPE","What kind of decision criterion?","0","RESULT_CRIT_BAYES == 1","2018-08-08 16:55:39","","","","","","","1","20","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_CRIT_BF","Specify the Bayes-factor cutoff:","0","RESULT_CRIT_BAYES_TYPE == 1","2018-08-08 16:55:39","","","","","","","1","21","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_CRIT_BF_OTHER","Please explain:","0","RESULT_CRIT_BAYES_TYPE == 2","2018-08-08 16:55:39","","","","","","","1","22","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BAYES","Please explain the type of Bayesian analysis that is used:","0","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:55:39","","","","","","","1","23","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_BF","Is a Bayes factor reported?","0","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:55:39","","","","","","","1","24","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_BF_PRIOR_H0","What prior is used for H0?","0","RESULT_BF == 1","2018-08-08 16:55:39","","","","","","","1","25","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BF_PRIOR_H0_OTHER","Please specify the shape, mean, and width (if applicable) of the H0 prior:","0","RESULT_BF_PRIOR_H0 == 2","2018-08-08 16:55:39","","","","","","","1","26","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BF_PRIOR_H1","Please specify the shape, mean, and width (if applicable) of the H1 prior:","0","RESULT_BF == 1","2018-08-08 16:55:39","","","","","","","1","27","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_BF_ORDER","Is the Bayes factor reported as BF10 or BF01?","0","RESULT_BF == 1","2018-08-08 16:55:39","","","","","","","1","28","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BF_ORDER_OTHER","Please specify:","0","RESULT_BF_ORDER == 3","2018-08-08 16:55:39","","","","","","","1","29","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_BF_VALUE","BF =","0","RESULT_BF == 1","2018-08-08 16:55:39","","","","","","","1","30","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_BAYES_PRIORS","Please give any additional information about used priors, prior probabilities, or prior odds, that have not been coded so far:","1","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:55:39","","","","","","","1","31","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_BAYES_POST","Please give any additional information about Bayesian outcomes that have not been coded so far:","1","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:55:39","","","","","","","1","32","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_N","How many subjects were included in this analysis?","1","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","535","2018-08-08 14:58:49","96618.59999992885","1","33","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?","0","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","1","2018-08-08 14:58:49","96700.60000009835","1","34","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_SAMPLE_PREEXIST","Please specify the source of the data:","0","RESULT_SAMPLE_SOURCE == 2","2018-08-08 16:55:39","","","","","","","1","35","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_SAMPLE_DEPEND","Does the sample that gave this result overlap fully or partly with the sample used for another analysis of this hypothesis or another hypothesis in this article?","0","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","1","2018-08-08 14:58:50","97594.19999993406","1","36","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_SAMPLE_DEPEND_SPEC","Please state exactly with which results from which hypothesis the sample overlaps, and how (e.g. if the sample is identical or what the differences are)","0","RESULT_SAMPLE_DEPEND == 1","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:50","97625.10000006296","the same sample is used throughout experiment 2","2018-08-08 14:58:58","105143.6000000685","1","37","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_SAMPLE_EXCLUDED","Were participants excluded from this analysis?","0","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","1","2018-08-08 14:58:58","105194.9000000022","1","38","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_SAMPLE_EXCLUDED_PREREG","Were all reasons for exclusion preregistered?","0","RESULT_SAMPLE_EXCLUDED == 1","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:58:58","105670.3999999445","3","2018-08-08 14:58:59","106410.4999999981","1","39","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_COND_BETWEEN","How many between-subjects conditions were used?","1","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","4","2018-08-08 14:59:01","108727.6000001002","1","40","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_COND_WITHIN","How many within-subjects conditions were used?","1","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","","2018-08-08 14:59:02","110036.8000001181","1","41","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_EFF_REPORT","Is the effect size reported?","0","","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:57:15","2570.700000040233","1","2018-08-08 14:59:02","110100.4999999423","1","42","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_EFF_TYPE","What type of effect size?","0","RESULT_EFF_REPORT==1","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:59:03","110741.2000000477","4","2018-08-08 14:59:04","111526.5999999829","1","43","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_t","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==1","2018-08-08 16:55:39","","","","","","","1","44","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_F","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==2","2018-08-08 16:55:39","","","","","","","1","45","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_r","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==3","2018-08-08 16:55:39","","","","","","","1","46","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_Chi_z","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE == 4","2018-08-08 16:55:39","2018-08-08 16:57:53","2018-08-08 14:59:04","111534.9999999162","1","2018-08-08 14:59:25","132563.4999999311","1","47","0"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_EFF_PARAM_t_OTHER","What effect size parameter is reported?","0","RESULT_EFF_PARAM_t == 3","2018-08-08 16:55:39","","","","","","","1","48","1"
"AssessingRRsPRs_codingscheme_04results","70","2205537","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_EFF_PARAM_F_OTHER","What effect size parameter is reported?","0","RESULT_EFF_PARAM_F == 5","2018-08-08 16:55:39","","","","","","","1","49","1"
